tahun,bulan,provinsi,pendapatan_daerah,PAD,TKDD,belanja_daerah,belanja_modal
2022,11,Sulawesi Selatan,8992799689251.2,4865959663141.1,4096755656038.0,8958791076580.4,1100866806729.3
2022,11,Sulawesi Tengah,4895740491702.5,1559706290296.4,3319202639678.0,4825333666427.4,617282123075.52
2022,11,Sulawesi Tenggara,4497953162940.1,1419667152161.1,2979353296423.0,4862530576022.0,1599982654743.0
2022,11,Sulawesi Utara,3726578804936.2,1464716968806.2,2198585567740.0,3858758102783.8,818966382272.71
2022,11,Sumatera Barat,6130023203347.6,2851966014892.6,3164494555418.0,6304434742047.8,941069948131.89
2022,11,Sumatera Selatan,10036955961133.0,4930954855677.7,5090093999526.0,9663575726750.7,1536370414095.3
2022,11,Sumatera Utara,12594412688862.0,7258018251932.5,5250014270033.0,12509062821349.0,1776116503367.0
2022,12,Aceh,13713584703596.0,2917145003052.0,10775168990686.0,15773078722046.0,2868705757385.0
2022,12,Bali,5885778601466.3,3863191406848.2,2017662417846.0,6749443182109.6,1452064568386.9
2022,12,Bangka Belitung,2881466811892.1,1090477839965.1,1790988971927.0,2416296710155.3,354008245838.87
2022,12,Banten,11205654716542.0,8203139526542.0,2996963150000.0,11278684481863.0,1660220698204.1
2022,12,Bengkulu,2953744560516.2,1088415649978.2,1864171870538.0,3016495454738.9,417023457013.72
2022,12,DI Yogyakarta,5531194851402.3,2263431316669.6,3256850196484.0,5449935625661.6,704882049066.74
2022,12,DKI Jakarta,67290479172308.0,45608404729501.0,18860858779549.0,64865121220296.0,8808194842704.0
2022,12,Gorontalo,1848593656987.8,510337164773.83,1334494317475.0,1947925731695.2,318331031107.98
2022,12,Jambi,4705588357947.4,2163585918787.4,2527282623260.0,4755416354857.9,906797776480.8
2022,12,Jawa Barat,33232271411803.0,23249622253957.0,9860664924368.0,32644213921729.0,2381568888911.0
2022,12,Jawa Tengah,24167935634127.0,16264618853852.0,7810882578787.0,23950240497405.0,1713641630081.0
2022,12,Jawa Timur,31904776417444.0,21256651207716.0,10563739586218.0,31502993060591.0,2505994499065.6
2022,12,Kalimantan Barat,6103471493098.2,3217812121331.2,2826541835787.0,5726863899071.0,1003966698357.8
2022,12,Kalimantan Selatan,8155596924194.3,4558042727438.3,3526413444092.0,7341779488457.9,1070308780572.5
2022,12,Kalimantan Tengah,5466828340418.1,2523597744203.6,2924625230475.0,5147570980714.3,1091793384959.0
2022,12,Kalimantan Timur,16804693779013.0,8997262540257.7,7790284158755.0,12393745833368.0,1980010052267.6
2022,12,Kalimantan Utara,2731491817451.5,815664188996.5,1908970208199.0,2553577991131.0,496619274367.07
2022,12,Kepulauan Riau,3918136426614.0,1675729889079.9,2241141497534.0,3842586411976.2,552161762368.05
2022,12,Lampung,6836946972193.7,3678302294580.7,3100575550394.0,6786374070612.9,1025325883958.3
2022,12,Maluku,2915515472447.9,637948959230.93,2273932596444.0,3053175364420.4,561815853461.0
2022,12,Maluku Utara,3088705718662.5,779231797125.54,2309310841537.0,3200974790169.7,850388781669.33
2022,12,NTB,5302613771985.8,2292065852874.8,2976614420050.0,5873545697437.6,1313667766855.0
2022,12,NTT,4426473562255.2,1363737981851.2,3053836755861.0,4816652654356.8,1216802446597.3
2022,12,Papua,11040109011239.0,2226754654927.4,8808887290115.0,11454657535166.0,2029533805428.7
2022,12,Papua Barat,7764412862005.8,620304274755.79,7138640580141.0,7536640015209.4,2198753599029.1
2022,12,Riau,8818669764115.2,4696769079910.2,4113106484205.0,9102467422821.4,1508534414100.6
2022,12,Sulawesi Barat,1894618795334.4,457411610500.39,1434593300534.0,2089718217226.3,547546846841.0
2022,12,Sulawesi Selatan,8992799689251.2,4865959663141.1,4096755656038.0,8958791076580.4,1100866806729.3
2022,12,Sulawesi Tengah,4895740491702.5,1559706290296.4,3319202639678.0,4825333666427.4,617282123075.52
2022,12,Sulawesi Tenggara,4497953162940.1,1419667152161.1,2979353296423.0,4862530576022.0,1599982654743.0
2022,12,Sulawesi Utara,3726578804936.2,1464716968806.2,2198585567740.0,3858758102783.8,818966382272.71
2022,12,Sumatera Barat,6130023203347.6,2851966014892.6,3164494555418.0,6304434742047.8,941069948131.89
2022,12,Sumatera Selatan,10036955961133.0,4930954855677.7,5090093999526.0,9663575726750.7,1536370414095.3
2022,12,Sumatera Utara,12594412688862.0,7258018251932.5,5250014270033.0,12509062821349.0,1776116503367.0
2023,1,Aceh,445676306487.28,194954458195.28,250673930800.0,139422965300.78,0.0
2023,1,Bali,464325156596.33,277346494596.33,186978368000.0,131914699862.16,0.0
2023,1,Bangka Belitung,236526955541.86,71668848341.86,164858107200.0,69326226311.0,0.0
2023,1,Banten,785846607081.73,642232837481.73,143613769600.0,350255463637.0,0.0
2023,1,Bengkulu,238515755657.0,72198478257.0,166317277400.0,128963934074.0,0.0
2023,1,DI Yogyakarta,377113833680.6,175726597680.6,201017597000.0,102323613058.0,2650000.0
2023,1,DKI Jakarta,2809066587800.0,2792113431420.0,887476000.0,1579568979383.0,35728421500.0
2023,1,Gorontalo,141106976524.0,31403837324.0,109703139200.0,47570404568.0,453047200.0
2023,1,Jambi,342666655068.29,157648966468.29,185017688600.0,31997152555.0,1251000.0
2023,1,Jawa Barat,1749103599202.2,1749103599202.2,0.0,441877238068.0,152399000.0
2023,1,Jawa Tengah,1383747780557.0,1136683617557.0,247062163000.0,521380024747.0,942239452.0
2023,1,Jawa Timur,2101133980482.8,1564528717218.0,530989663000.0,823742854787.74,257068990.0
2023,1,Kalimantan Barat,443869228291.88,225492037891.88,218357870400.0,67456632396.0,0.0
2023,1,Kalimantan Selatan,903245739205.2,379205778051.2,523577647800.0,260319531358.86,10201327218.0
2023,1,Kalimantan Tengah,599013531957.08,193218447022.08,403110429000.0,75104161467.0,176867353.0
2023,1,Kalimantan Timur,1617555271102.5,773007534902.52,843187036200.0,167507420083.49,3102890709.58
2023,1,Kalimantan Utara,279976897011.47,58268949473.47,221522935400.0,14771988459.0,10925717518.0
2023,1,Kepulauan Riau,281661440593.61,116431607993.61,165229832600.0,29402809615.0,906827620.0
2023,1,Lampung,456951950898.27,235872175698.27,220499395200.0,248643865288.0,0.0
2023,1,Maluku,180787125668.76,39607287568.76,141179838100.0,61154445811.0,0.0
2023,1,Maluku Utara,248502007311.68,32347001911.68,216155005400.0,38288657812.0,0.0
2023,1,NTB,387750078575.46,148387068375.46,239363010200.0,158169970756.41,345082500.0
2023,1,NTT,302258225964.39,73203155964.39,228912320000.0,105998857988.0,18734820.0
2023,1,Papua,194901402448.49,51183252420.49,143588551800.0,40631160108.0,0.0
2023,1,Papua Barat,0.0,0.0,0.0,0.0,0.0
2023,1,Papua Barat Daya,77234449883.0,6415883.0,72228034000.0,1500000000.0,0.0
2023,1,Papua Pegunungan,81383512800.0,378288000.0,81003624800.0,0.0,0.0
2023,1,Papua Selatan,112834533387.0,29911587.0,112804621800.0,0.0,0.0
2023,1,Papua Tengah,101254924279.0,9981697879.0,91189926400.0,168183900.0,0.0
2023,1,Riau,529764546769.22,379353122169.22,149859494600.0,117877524543.0,0.0
2023,1,Sulawesi Barat,141519368571.65,21478912067.65,119988264000.0,86118409004.0,0.0
2023,1,Sulawesi Selatan,624011273334.29,338246957144.29,285623771000.0,144680961222.0,0.0
2023,1,Sulawesi Tengah,302567644799.46,103271830059.46,199199377400.0,59946122860.0,0.0
2023,1,Sulawesi Tenggara,373526915898.53,111464264698.53,262062651200.0,99953594071.0,0.0
2023,1,Sulawesi Utara,218393694938.0,81447879947.0,136945814991.0,133614187784.0,0.0
2023,1,Sumatera Barat,436197037040.39,183947223440.39,252105477600.0,107967494887.0,641961008.0
2023,1,Sumatera Selatan,678725311476.56,350609119276.56,328116192200.0,170091309973.0,0.0
2023,1,Sumatera Utara,788052417006.53,428394953545.53,351363826400.0,459975305859.45,157420430420.0
2023,2,Aceh,799550963193.71,384729687701.71,414773358000.0,513331872342.95,1572981291.0
2023,2,Bali,863332851774.23,569770129302.23,293561478472.0,415459487807.16,75856418231.0
2023,2,Bangka Belitung,368443347801.3,138988507201.3,229454840600.0,138072216813.0,1575550000.0
2023,2,Banten,1625062685855.4,1206259721755.4,418802964100.0,1002189833767.0,4105725750.0
2023,2,Bengkulu,380700799726.64,136469537326.64,244231262400.0,271657124245.85,658742907.0
2023,2,DI Yogyakarta,743775891657.93,429498352657.93,313572520000.0,312560048176.0,2572043539.0
2023,2,DKI Jakarta,5605336547161.0,5579912685981.0,6638606000.0,4106367908976.0,44143467360.0
2023,2,Gorontalo,242517401752.0,74056341057.0,168461060695.0,114607962757.0,1133534350.0
2023,2,Jambi,563282703821.6,273572002599.6,289710701222.0,363260258680.0,1673741840.0
2023,2,Jawa Barat,4272060802285.8,3273499167885.8,998561634400.0,1977067687772.0,6764304992.0
2023,2,Jawa Tengah,3146087716110.0,2162573248206.0,983512467904.0,1946094276734.0,12212708660.0
2023,2,Jawa Timur,3859402722859.9,2895825978769.8,955769176282.0,1487399255025.7,3132826181.0
2023,2,Kalimantan Barat,895921714307.01,429579410907.01,466322983400.0,491945398121.92,59282000383.0
2023,2,Kalimantan Selatan,1380402673277.8,785345911068.82,594179467200.0,1070704682875.3,15265960120.0
2023,2,Kalimantan Tengah,863282953536.08,364369378471.08,495674378200.0,215949470878.0,42397215630.0
2023,2,Kalimantan Timur,2620496128677.2,1550506493782.2,1067540194895.0,1348252512300.2,86993506962.5
2023,2,Kalimantan Utara,434214551317.42,127002049555.42,306863229200.0,161096792948.0,49512302872.0
2023,2,Kepulauan Riau,566275073471.81,228304914926.81,337970158545.0,102656899722.0,1120307620.0
2023,2,Lampung,789726850910.66,446847806610.66,341017574300.0,360690784713.0,633630400.0
2023,2,Maluku,326103447554.59,77121496904.59,248981950650.0,175787744067.07,25550000.0
2023,2,Maluku Utara,299676827581.95,83521822181.95,216155005400.0,111674058999.48,8258431216.0
2023,2,NTB,667535536373.48,297289981173.48,370245555200.0,398089096998.03,2315989148.0
2023,2,NTT,696684178521.46,139433669742.46,556972783779.0,212068720635.0,56716145.0
2023,2,Papua,288749667484.31,88743581456.31,199679937800.0,85134972710.0,0.0
2023,2,Papua Barat,355591735910.0,39012772510.0,316456258400.0,45158186329.0,0.0
2023,2,Papua Barat Daya,372656028822.0,82550222.0,357573478600.0,6566597343.0,2916000.0
2023,2,Papua Pegunungan,135041417800.0,378288000.0,134661529800.0,1000000000.0,0.0
2023,2,Papua Selatan,172645602801.0,106273001.0,172539329800.0,0.0,0.0
2023,2,Papua Tengah,172132455834.0,20514684434.0,151462871400.0,293972870.0,0.0
2023,2,Riau,1076381131029.8,723790995029.84,351566376000.0,360592554773.0,17842344193.0
2023,2,Sulawesi Barat,218223270181.65,38045103037.65,179976648000.0,142893604143.0,4538456.0
2023,2,Sulawesi Selatan,1324166449792.2,700452413477.21,623326762000.0,493109593968.0,616957000.0
2023,2,Sulawesi Tengah,494212122125.37,200703853561.37,293371976224.0,190289525496.0,32148584175.0
2023,2,Sulawesi Tenggara,657122839266.62,220317518066.62,436805321200.0,264166630986.0,19533167350.0
2023,2,Sulawesi Utara,512791532748.16,251700475634.16,261063141614.0,287150832957.0,14088298132.0
2023,2,Sumatera Barat,746424775649.28,349833435049.28,396311644600.0,263418162275.0,7138441216.0
2023,2,Sumatera Selatan,1228703591344.6,688592626689.61,540110964655.0,461384575164.0,156959000.0
2023,2,Sumatera Utara,1652539503914.2,845928030802.23,797832977600.0,976344384072.87,159291011042.0
2023,3,Aceh,1277502843920.7,606538144302.87,668492836699.0,1094330315005.5,38601186355.78
2023,3,Bali,1604973914378.6,1061875629910.6,543096657968.0,954129921644.87,187787861979.0
2023,3,Bangka Belitung,521638726574.8,218298203295.8,303340523279.0,342363033530.0,21508589821.0
2023,3,Banten,2704152905978.6,1845609549119.6,858543356859.0,2007123500555.0,18193489731.0
2023,3,Bengkulu,538597736293.36,204674687484.36,333923048809.0,480201032630.59,25210786701.79
2023,3,DI Yogyakarta,1308591800294.6,594623711960.55,712072072914.0,716105477723.0,108707248133.0
2023,3,DKI Jakarta,11716112314890.0,8980898507710.0,2716428552000.0,6762449161032.0,91065749730.0
2023,3,Gorontalo,375284100281.0,104764919707.0,270519180574.0,184578508130.0,2072118860.0
2023,3,Jambi,895197538961.79,441216336969.79,453981201992.0,527818915033.0,53338565020.0
2023,3,Jawa Barat,7157981933018.8,4893087817017.8,2264894116001.0,3495319523171.0,123345591042.0
2023,3,Jawa Tengah,5390180260598.0,3181681393051.0,2208496867547.0,3866863819889.0,49704309616.0
2023,3,Jawa Timur,5781387512433.0,4389082596078.0,1383697966304.0,2781181261651.7,14033280896.0
2023,3,Kalimantan Barat,1540731367600.9,773231415199.9,767480632401.0,973335544141.21,94891840636.0
2023,3,Kalimantan Selatan,1890104602276.6,1138690505017.6,749988299268.0,1481807961609.7,96647025845.0
2023,3,Kalimantan Tengah,1233962124340.9,553389676633.36,675687282210.0,436290327788.0,107191313198.0
2023,3,Kalimantan Timur,3720430440014.4,2431483535983.4,1215930339031.0,2282490305354.9,174794788091.5
2023,3,Kalimantan Utara,637972076358.99,211921805407.99,425697780964.0,313344890225.0,50772814450.0
2023,3,Kepulauan Riau,813829100069.09,360903761930.09,452925338139.0,504311028481.98,13391299047.98
2023,3,Lampung,1339476102767.5,762003715367.49,571868815400.0,886216397799.0,41276594531.0
2023,3,Maluku,485700885843.5,116285108075.5,369415777768.0,355921772177.07,1246409664.0
2023,3,Maluku Utara,505508196797.06,146259627697.06,359248569100.0,345077520948.76,61929608264.78
2023,3,NTB,1193592054416.0,479315415385.97,714266405762.0,710248712563.26,46589292800.0
2023,3,NTT,1054629136931.5,261270174914.55,792719623270.0,431003002223.0,12382245930.0
2023,3,Papua,431418100479.7,172335339480.7,257970146050.0,313227298396.0,0.0
2023,3,Papua Barat,499349374170.0,107725633391.0,391374900779.0,168255074462.0,198278600.0
2023,3,Papua Barat Daya,415151728533.0,317631733.0,397334096800.0,9764036335.0,4166000.0
2023,3,Papua Pegunungan,136489931200.0,378288000.0,136110043200.0,2563484000.0,0.0
2023,3,Papua Selatan,209532667794.0,223981494.0,209308686300.0,0.0,0.0
2023,3,Papua Tengah,238003560043.0,39339118843.0,198444841200.0,2012352004.0,0.0
2023,3,Riau,1673941849807.3,1101122721179.3,571253128628.0,1026201677758.0,81041966093.0
2023,3,Sulawesi Barat,320984575596.65,67263843960.65,253343420692.0,220802799722.0,12013661863.0
2023,3,Sulawesi Selatan,2021394238330.2,1167395595766.2,851468736320.0,991656427676.75,15435453182.0
2023,3,Sulawesi Tengah,909111270292.07,303591245543.07,603371949273.0,354050095675.39,41296944048.0
2023,3,Sulawesi Tenggara,970682824621.3,437566599914.3,532182451107.0,419315441582.0,37308133756.0
2023,3,Sulawesi Utara,691203536027.16,351053159855.16,339990424370.0,496556901122.0,20446446907.0
2023,3,Sumatera Barat,1248305906629.3,537344729356.27,696363453773.0,510539699824.0,12481365623.0
2023,3,Sumatera Selatan,2069374305200.3,1136210179415.3,933024692109.0,712179415658.0,15369844816.0
2023,3,Sumatera Utara,2596391905686.5,1612055901463.5,975519336711.0,1842741147928.4,176229972037.85
2023,4,Aceh,3389175185774.1,1148170773804.6,2237473451076.0,2035716422520.5,138667900193.17
2023,4,Bali,2243206251354.1,1494919232171.1,748285392683.0,1664680834874.0,260221643302.0
2023,4,Bangka Belitung,791384819269.76,329313021076.76,462071798193.0,613732401429.0,45159137976.0
2023,4,Banten,3682595483624.9,2695271018280.9,987324465344.0,2695676497829.3,56860099359.0
2023,4,Bengkulu,888861882133.36,327148421163.36,561713460970.0,769068610134.93,44178910932.79
2023,4,DI Yogyakarta,1738773510011.3,843414898414.32,893203846177.0,1224519185684.2,124167528073.0
2023,4,DKI Jakarta,16447014766884.0,12262983736704.0,4165245775000.0,11416466004193.0,138904887790.0
2023,4,Gorontalo,527936625353.0,169959008538.0,357977616815.0,421868999051.0,4060845435.0
2023,4,Jambi,1383036450771.3,747645057970.34,635391392801.0,896100973625.0,156948627550.0
2023,4,Jawa Barat,10940264047861.0,7700708396042.8,3239555651818.0,7266730577546.0,290727431575.0
2023,4,Jawa Tengah,8263032136314.0,5337947637699.0,2925082498615.0,6915827095429.0,133917597939.0
2023,4,Jawa Timur,9427588404158.5,6945649135917.6,2471926334493.0,5320249596028.3,45651517283.0
2023,4,Kalimantan Barat,2038418840031.2,1119326739094.2,919072780937.0,1404876468667.8,149774852249.0
2023,4,Kalimantan Selatan,3372157403767.3,1606376865729.3,1763971676847.0,2064573298105.2,174331549514.0
2023,4,Kalimantan Tengah,2171450230039.6,812743294146.11,1352568070396.0,1198893094381.0,301566279697.0
2023,4,Kalimantan Timur,5881455092965.5,3328253409547.5,2478998543418.0,3771697951240.4,348110260584.5
2023,4,Kalimantan Utara,935647772409.44,313450419171.44,621835272651.0,504987296864.0,78088107149.0
2023,4,Kepulauan Riau,1115097875077.4,530289621686.44,584808253391.0,875651024524.87,30769736581.98
2023,4,Lampung,1929974601202.4,1210456651704.4,710992192900.0,1285572111848.0,62424237331.0
2023,4,Maluku,705258177358.01,214231748569.01,491026428789.0,555175138491.06,2873455464.0
2023,4,Maluku Utara,841445342360.41,186499962540.41,654945379820.0,672002067420.12,142842310026.16
2023,4,NTB,1759042430225.3,785979889822.35,973052307135.0,1086925727627.6,58564043820.0
2023,4,NTT,1561593878385.1,494402006284.09,1066448906354.0,776612317779.0,19968649343.0
2023,4,Papua,783672368456.07,411696293811.07,340791481696.0,578088032117.0,94350000.0
2023,4,Papua Barat,571114280723.0,176726588194.0,394050342529.0,296746133347.0,555246761.0
2023,4,Papua Barat Daya,457517539670.0,527393870.0,434490145800.0,157148263054.0,4166000.0
2023,4,Papua Pegunungan,222665835200.0,378288000.0,222285947200.0,33040980791.0,59500000.0
2023,4,Papua Selatan,304318066959.0,362485409.0,299955581550.0,3693250384.0,0.0
2023,4,Papua Tengah,318581478330.0,56693868630.0,261619609700.0,23219362830.0,2894939710.0
2023,4,Riau,2662526972985.4,1649717042611.4,1010790780374.0,2206201413247.0,182297974917.0
2023,4,Sulawesi Barat,589877003738.65,135148575069.65,454178229645.0,369413293636.0,21915075297.0
2023,4,Sulawesi Selatan,3110183511042.0,1777666707951.0,1329832919897.0,1740219882245.8,64062178494.0
2023,4,Sulawesi Tengah,1317195640709.2,500692714254.24,814341499279.0,698343310590.54,55553275306.19
2023,4,Sulawesi Tenggara,1473343099646.2,532269428529.19,940139897517.0,796753515194.0,53486773268.0
2023,4,Sulawesi Utara,993795341831.86,511800464947.86,481834925082.0,836074008293.0,39115118480.0
2023,4,Sumatera Barat,1996986175498.3,980901104241.3,987787531757.0,1044573619629.0,34669146779.0
2023,4,Sumatera Selatan,2860906355525.0,1455702150281.0,1405064771568.0,1415799676954.3,38370060099.31
2023,4,Sumatera Utara,4185173737409.5,2419373887222.5,1756981332675.0,3462068121821.4,233682598893.85
2023,5,Aceh,3389175185774.1,1148170773804.6,2237473451076.0,2035716422520.5,138667900193.17
2023,5,Bali,2243206251354.1,1494919232171.1,748285392683.0,1664680834874.0,260221643302.0
2023,5,Bangka Belitung,791384819269.76,329313021076.76,462071798193.0,613732401429.0,45159137976.0
2023,5,Banten,3682595483624.9,2695271018280.9,987324465344.0,2695676497829.3,56860099359.0
