Provinsi,kode_prov,Tahun,Bulan,nama_bulan,urutan,Jenis_Pendapatan,Anggaran,Realisasi,Persentase,Tanggal,Persentase_YTD
Jawa Barat,10,2025,6,Juni,7,Transfer ke Daerah dan Dana Desa (TKDD),75002113920078.0,5927807327723.0,47.48,2025-06-01,47.48
Jawa Barat,10,2025,7,Juli,7,Transfer ke Daerah dan Dana Desa (TKDD),75002113920078.0,6335564856323.0,55.92,2025-07-01,55.92
Jawa Barat,10,2025,8,Agustus,7,Transfer ke Daerah dan Dana Desa (TKDD),75002113920078.0,10043811763849.0,69.31,2025-08-01,69.31
Jawa Barat,10,2025,9,September,7,Transfer ke Daerah dan Dana Desa (TKDD),75002113920078.0,5413340162806.0,76.53,2025-09-01,76.53
Jawa Barat,10,2025,10,Oktober,7,Transfer ke Daerah dan Dana Desa (TKDD),75002113920078.0,6327449808658.0,84.97,2025-10-01,84.97
Jawa Barat,10,2025,11,November,7,Transfer ke Daerah dan Dana Desa (TKDD),75002113920078.0,4982903514339.0,91.61,2025-11-01,91.61
Jawa Barat,10,2025,12,Desember,7,Transfer ke Daerah dan Dana Desa (TKDD),75002113920078.0,3343707512921.0,96.07,2025-12-01,96.07
Jawa Tengah,11,2023,1,Januari,19,Belanja Modal,12925143446695.0,15590863773.0,0.12,2023-01-01,0.12
Jawa Tengah,11,2023,2,Februari,19,Belanja Modal,12925143446695.0,47234052409.0,0.49,2023-02-01,0.49
Jawa Tengah,11,2023,3,Maret,19,Belanja Modal,12925143446695.0,167647897793.0,1.78,2023-03-01,1.78
Jawa Tengah,11,2023,4,April,19,Belanja Modal,12925143446695.0,363586461179.0,4.6,2023-04-01,4.6
Jawa Tengah,11,2023,5,Mei,19,Belanja Modal,12925143446695.0,0.0,4.6,2023-05-01,4.6
Jawa Tengah,11,2023,6,Juni,19,Belanja Modal,12925143446695.0,750534451555.0,10.4,2023-06-01,10.4
Jawa Tengah,11,2023,7,Juli,19,Belanja Modal,12925143446695.0,1137828122192.0,19.21,2023-07-01,19.21
Jawa Tengah,11,2023,8,Agustus,19,Belanja Modal,12925143446695.0,1103809263764.0,27.75,2023-08-01,27.75
Jawa Tengah,11,2023,9,September,19,Belanja Modal,12925143446695.0,1206033554681.0,37.08,2023-09-01,37.08
Jawa Tengah,11,2023,10,Oktober,19,Belanja Modal,12925143446695.0,1415205847494.0,48.03,2023-10-01,48.03
Jawa Tengah,11,2023,11,November,19,Belanja Modal,12925143446695.0,1485855169733.0,59.52,2023-11-01,59.52
Jawa Tengah,11,2023,12,Desember,19,Belanja Modal,12925143446695.0,4333487678553.0,93.05,2023-12-01,93.05
Jawa Tengah,11,2024,1,Januari,20,Belanja Modal,12077164492109.0,41134074327.0,0.34,2024-01-01,0.34
Jawa Tengah,11,2024,2,Februari,20,Belanja Modal,12077164492109.0,56058468681.0,0.8,2024-02-01,0.8
Jawa Tengah,11,2024,3,Maret,20,Belanja Modal,12077164492109.0,179538539896.0,2.29,2024-03-01,2.29
Jawa Tengah,11,2024,4,April,20,Belanja Modal,12077164492109.0,250750373433.0,4.37,2024-04-01,4.37
Jawa Tengah,11,2024,5,Mei,20,Belanja Modal,12077164492109.0,536110457327.0,8.81,2024-05-01,8.81
Jawa Tengah,11,2024,6,Juni,20,Belanja Modal,12077164492109.0,547140838877.0,13.34,2024-06-01,13.34
Jawa Tengah,11,2024,7,Juli,20,Belanja Modal,12077164492109.0,1037311522574.0,21.93,2024-07-01,21.93
Jawa Tengah,11,2024,8,Agustus,20,Belanja Modal,12077164492109.0,1303311106111.0,32.72,2024-08-01,32.72
Jawa Tengah,11,2024,9,September,20,Belanja Modal,12077164492109.0,1114606370168.0,41.95,2024-09-01,41.95
Jawa Tengah,11,2024,10,Oktober,20,Belanja Modal,12077164492109.0,1477313897569.0,54.18,2024-10-01,54.18
Jawa Tengah,11,2024,11,November,20,Belanja Modal,12077164492109.0,1352661661869.0,65.38,2024-11-01,65.38
Jawa Tengah,11,2024,12,Desember,20,Belanja Modal,12077164492109.0,3707949978529.0,96.08,2024-12-01,96.08
Jawa Tengah,11,2025,1,Januari,19,Belanja Modal,11682614399542.0,8335154820.0,0.07,2025-01-01,0.07
Jawa Tengah,11,2025,2,Februari,19,Belanja Modal,11682614399542.0,78095738813.0,0.74,2025-02-01,0.74
Jawa Tengah,11,2025,3,Maret,19,Belanja Modal,11682614399542.0,193609422759.0,2.4,2025-03-01,2.4
Jawa Tengah,11,2025,4,April,19,Belanja Modal,11682614399542.0,134283790585.0,3.55,2025-04-01,3.55
Jawa Tengah,11,2025,5,Mei,19,Belanja Modal,11682614399542.0,205282305416.0,5.3,2025-05-01,5.3
Jawa Tengah,11,2025,6,Juni,19,Belanja Modal,11682614399542.0,338952718428.0,8.21,2025-06-01,8.21
Jawa Tengah,11,2025,7,Juli,19,Belanja Modal,11682614399542.0,731065011974.0,14.46,2025-07-01,14.46
Jawa Tengah,11,2025,8,Agustus,19,Belanja Modal,11682614399542.0,776649718109.0,21.11,2025-08-01,21.11
Jawa Tengah,11,2025,9,September,19,Belanja Modal,11682614399542.0,1027445478462.0,29.91,2025-09-01,29.91
Jawa Tengah,11,2025,10,Oktober,19,Belanja Modal,11682614399542.0,1152559698071.0,39.77,2025-10-01,39.77
Jawa Tengah,11,2025,11,November,19,Belanja Modal,11682614399542.0,1358979614125.0,51.4,2025-11-01,51.4
Jawa Tengah,11,2025,12,Desember,19,Belanja Modal,11682614399542.0,4151069488082.0,86.94,2025-12-01,86.94
Jawa Tengah,11,2023,1,Januari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,500000000.0,0.03,2023-01-01,0.03
Jawa Tengah,11,2023,2,Februari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,1754800000.0,0.15,2023-02-01,0.15
Jawa Tengah,11,2023,3,Maret,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,10551225137.0,0.87,2023-03-01,0.87
Jawa Tengah,11,2023,4,April,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,33640588970.0,3.15,2023-04-01,3.15
Jawa Tengah,11,2023,5,Mei,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,0.0,3.15,2023-05-01,3.15
Jawa Tengah,11,2023,6,Juni,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,125674701051.0,11.69,2023-06-01,11.69
Jawa Tengah,11,2023,7,Juli,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,78278517316.0,17.01,2023-07-01,17.01
Jawa Tengah,11,2023,8,Agustus,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,40449071745.0,19.75,2023-08-01,19.75
Jawa Tengah,11,2023,9,September,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,57172676442.0,23.64,2023-09-01,23.64
Jawa Tengah,11,2023,10,Oktober,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,112419960432.0,31.27,2023-10-01,31.27
Jawa Tengah,11,2023,11,November,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,37697048572.0,33.83,2023-11-01,33.83
Jawa Tengah,11,2023,12,Desember,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,6069081133.0,34.24,2023-12-01,34.24
Jawa Tengah,11,2024,1,Januari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,1905000000.0,0.12,2024-01-01,0.12
Jawa Tengah,11,2024,2,Februari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,790570604621.0,49.0,2024-02-01,49.0
Jawa Tengah,11,2024,3,Maret,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,12531912230.0,49.78,2024-03-01,49.78
Jawa Tengah,11,2024,4,April,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,24934392430.0,51.32,2024-04-01,51.32
Jawa Tengah,11,2024,5,Mei,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,177839382318.0,62.32,2024-05-01,62.32
Jawa Tengah,11,2024,6,Juni,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,16723951744.0,63.35,2024-06-01,63.35
Jawa Tengah,11,2024,7,Juli,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,122462146082.0,70.93,2024-07-01,70.93
Jawa Tengah,11,2024,8,Agustus,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,70014967897.0,75.25,2024-08-01,75.25
Jawa Tengah,11,2024,9,September,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,51331520375.0,78.43,2024-09-01,78.43
Jawa Tengah,11,2024,10,Oktober,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,334552818968.0,99.12,2024-10-01,99.12
Jawa Tengah,11,2024,11,November,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,10091756805.0,99.74,2024-11-01,99.74
Jawa Tengah,11,2024,12,Desember,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1617154531835.0,33799828489.0,101.83,2024-12-01,101.83
Jawa Tengah,11,2025,1,Januari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,2005500000.0,0.12,2025-01-01,0.12
Jawa Tengah,11,2025,2,Februari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,668808449348.0,40.17,2025-02-01,40.17
Jawa Tengah,11,2025,3,Maret,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,46499734911.0,42.95,2025-03-01,42.95
Jawa Tengah,11,2025,4,April,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,43662848335.0,45.57,2025-04-01,45.57
Jawa Tengah,11,2025,5,Mei,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,176815233742.0,56.15,2025-05-01,56.15
Jawa Tengah,11,2025,6,Juni,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,65531079502.0,60.08,2025-06-01,60.08
Jawa Tengah,11,2025,7,Juli,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,53340720598.0,63.27,2025-07-01,63.27
Jawa Tengah,11,2025,8,Agustus,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,24392585639.0,64.73,2025-08-01,64.73
Jawa Tengah,11,2025,9,September,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,254476171266.0,79.97,2025-09-01,79.97
Jawa Tengah,11,2025,10,Oktober,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,51356930128.0,83.04,2025-10-01,83.04
Jawa Tengah,11,2025,11,November,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,33352959815.0,85.04,2025-11-01,85.04
Jawa Tengah,11,2025,12,Desember,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1670069206859.0,179722383397.0,95.8,2025-12-01,95.8
Jawa Tengah,11,2023,1,Januari,6,Lain-Lain PAD yang Sah,9613388196540.0,541930554448.74,5.64,2023-01-01,5.64
Jawa Tengah,11,2023,2,Februari,6,Lain-Lain PAD yang Sah,9613388196540.0,523161616472.95996,11.08,2023-02-01,11.08
Jawa Tengah,11,2023,3,Maret,6,Lain-Lain PAD yang Sah,9613388196540.0,930456047776.2,20.76,2023-03-01,20.76
Jawa Tengah,11,2023,4,April,6,Lain-Lain PAD yang Sah,9613388196540.0,847863436564.8003,29.58,2023-04-01,29.58
Jawa Tengah,11,2023,5,Mei,6,Lain-Lain PAD yang Sah,9613388196540.0,0.0,29.58,2023-05-01,29.58
Jawa Tengah,11,2023,6,Juni,6,Lain-Lain PAD yang Sah,9613388196540.0,916733035312.0996,39.11,2023-06-01,39.11
Jawa Tengah,11,2023,7,Juli,6,Lain-Lain PAD yang Sah,9613388196540.0,844015935226.0,47.89,2023-07-01,47.89
Jawa Tengah,11,2023,8,Agustus,6,Lain-Lain PAD yang Sah,9613388196540.0,763533327711.6006,55.84,2023-08-01,55.84
Jawa Tengah,11,2023,9,September,6,Lain-Lain PAD yang Sah,9613388196540.0,1050756557803.5,66.77,2023-09-01,66.77
Jawa Tengah,11,2023,10,Oktober,6,Lain-Lain PAD yang Sah,9613388196540.0,814060214052.0996,75.23,2023-10-01,75.23
Jawa Tengah,11,2023,11,November,6,Lain-Lain PAD yang Sah,9613388196540.0,822997383430.9004,83.79,2023-11-01,83.79
Jawa Tengah,11,2023,12,Desember,6,Lain-Lain PAD yang Sah,9613388196540.0,1569130745635.5,100.12,2023-12-01,100.12
Jawa Tengah,11,2024,1,Januari,6,Lain-Lain PAD yang Sah,3400743390821.0,174564389501.91,5.13,2024-01-01,5.13
Jawa Tengah,11,2024,2,Februari,6,Lain-Lain PAD yang Sah,3400743390821.0,181071554497.02,10.46,2024-02-01,10.46
Jawa Tengah,11,2024,3,Maret,6,Lain-Lain PAD yang Sah,3400743390821.0,136972128093.03003,14.49,2024-03-01,14.49
Jawa Tengah,11,2024,4,April,6,Lain-Lain PAD yang Sah,3400743390821.0,218240982478.47003,20.9,2024-04-01,20.9
Jawa Tengah,11,2024,5,Mei,6,Lain-Lain PAD yang Sah,3400743390821.0,238151092819.71997,27.91,2024-05-01,27.91
Jawa Tengah,11,2024,6,Juni,6,Lain-Lain PAD yang Sah,3400743390821.0,688347585675.65,48.15,2024-06-01,48.15
Jawa Tengah,11,2024,7,Juli,6,Lain-Lain PAD yang Sah,3400743390821.0,0.0,41.03,2024-07-01,41.03
Jawa Tengah,11,2024,8,Agustus,6,Lain-Lain PAD yang Sah,3400743390821.0,182536254611.8999,46.4,2024-08-01,46.4
Jawa Tengah,11,2024,9,September,6,Lain-Lain PAD yang Sah,3400743390821.0,204527667921.80005,52.41,2024-09-01,52.41
Jawa Tengah,11,2024,10,Oktober,6,Lain-Lain PAD yang Sah,3400743390821.0,189360427110.80005,57.98,2024-10-01,57.98
Jawa Tengah,11,2024,11,November,6,Lain-Lain PAD yang Sah,3400743390821.0,160238467018.19995,62.69,2024-11-01,62.69
Jawa Tengah,11,2024,12,Desember,6,Lain-Lain PAD yang Sah,3400743390821.0,471579063111.19995,76.56,2024-12-01,76.56
Jawa Tengah,11,2025,1,Januari,6,Lain-Lain PAD yang Sah,1339870197570.1,63999813768.61,4.78,2025-01-01,4.78
Jawa Tengah,11,2025,2,Februari,6,Lain-Lain PAD yang Sah,1339870197570.1,76612129650.67,10.49,2025-02-01,10.49
Jawa Tengah,11,2025,3,Maret,6,Lain-Lain PAD yang Sah,1339870197570.1,137960249217.16,20.79,2025-03-01,20.79
Jawa Tengah,11,2025,4,April,6,Lain-Lain PAD yang Sah,1339870197570.1,154675946130.49,32.34,2025-04-01,32.34
Jawa Tengah,11,2025,5,Mei,6,Lain-Lain PAD yang Sah,1339870197570.1,152555642410.15997,43.72,2025-05-01,43.72
Jawa Tengah,11,2025,6,Juni,6,Lain-Lain PAD yang Sah,1339870197570.1,191905519548.22998,58.04,2025-06-01,58.04
Jawa Tengah,11,2025,7,Juli,6,Lain-Lain PAD yang Sah,1339870197570.1,0.0,56.37,2025-07-01,56.37
Jawa Tengah,11,2025,8,Agustus,6,Lain-Lain PAD yang Sah,1339870197570.1,83792985420.21008,62.62,2025-08-01,62.62
Jawa Tengah,11,2025,9,September,6,Lain-Lain PAD yang Sah,1339870197570.1,94421224335.84998,69.67,2025-09-01,69.67
Jawa Tengah,11,2025,10,Oktober,6,Lain-Lain PAD yang Sah,1339870197570.1,103719524988.53003,77.41,2025-10-01,77.41
Jawa Tengah,11,2025,11,November,6,Lain-Lain PAD yang Sah,1339870197570.1,73766707230.8999,82.91,2025-11-01,82.91
Jawa Tengah,11,2025,12,Desember,6,Lain-Lain PAD yang Sah,1339870197570.1,54554795674.0,86.98,2025-12-01,86.98
Jawa Tengah,11,2023,1,Januari,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,3214433350.0,3.42,2023-01-01,3.42
Jawa Tengah,11,2023,2,Februari,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,3533044657.0,7.18,2023-02-01,7.18
Jawa Tengah,11,2023,3,Maret,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,3554349014.0,10.97,2023-03-01,10.97
Jawa Tengah,11,2023,4,April,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,3423021301.0,14.61,2023-04-01,14.61
Jawa Tengah,11,2023,5,Mei,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,0.0,14.61,2023-05-01,14.61
Jawa Tengah,11,2023,6,Juni,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,11355961960.0,26.71,2023-06-01,26.71
Jawa Tengah,11,2023,7,Juli,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,7676855311.0,34.88,2023-07-01,34.88
Jawa Tengah,11,2023,8,Agustus,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,8041514591.0,43.44,2023-08-01,43.44
Jawa Tengah,11,2023,9,September,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,9105612023.0,53.14,2023-09-01,53.14
Jawa Tengah,11,2023,10,Oktober,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,8621021307.0,62.32,2023-10-01,62.32
Jawa Tengah,11,2023,11,November,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,8462340535.0,71.33,2023-11-01,71.33
Jawa Tengah,11,2023,12,Desember,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,14522891056.0,86.79,2023-12-01,86.79
Jawa Tengah,11,2024,1,Januari,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,66032264.0,0.0,2024-01-01,0.0
Jawa Tengah,11,2024,2,Februari,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,1753014.0,0.0,2024-02-01,0.0
Jawa Tengah,11,2024,3,Maret,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,371142468.0,0.0,2024-03-01,0.0
Jawa Tengah,11,2024,4,April,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,70182939.0,0.0,2024-04-01,0.0
Jawa Tengah,11,2024,5,Mei,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,383329900.0,0.0,2024-05-01,0.0
Jawa Tengah,11,2024,6,Juni,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,0.0,0.0,2024-06-01,0.0
Jawa Tengah,11,2024,7,Juli,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,408561300.0,0.0,2024-07-01,0.0
Jawa Tengah,11,2024,8,Agustus,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,2500000.0,0.0,2024-08-01,0.0
Jawa Tengah,11,2024,9,September,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,173600000.0,0.0,2024-09-01,0.0
Jawa Tengah,11,2024,10,Oktober,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,0.0,0.0,2024-10-01,0.0
Jawa Tengah,11,2024,11,November,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,311007500.0,0.0,2024-11-01,0.0
Jawa Tengah,11,2024,12,Desember,12,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,61411000.0,0.0,2024-12-01,0.0
Jawa Tengah,11,2025,1,Januari,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,4068932947.0,2.05,2025-01-01,2.05
Jawa Tengah,11,2025,2,Februari,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,3817388522.0,3.97,2025-02-01,3.97
Jawa Tengah,11,2025,3,Maret,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,9615827207.0,8.8,2025-03-01,8.8
Jawa Tengah,11,2025,4,April,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,32301413545.0,25.05,2025-04-01,25.05
Jawa Tengah,11,2025,5,Mei,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,117557596958.0,84.19,2025-05-01,84.19
Jawa Tengah,11,2025,6,Juni,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,11889644317.0,90.17,2025-06-01,90.17
Jawa Tengah,11,2025,7,Juli,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,0.0,88.41,2025-07-01,88.41
Jawa Tengah,11,2025,8,Agustus,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,3965551671.0,90.4,2025-08-01,90.4
Jawa Tengah,11,2025,9,September,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,4077129197.0,92.45,2025-09-01,92.45
Jawa Tengah,11,2025,10,Oktober,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,4049218453.0,94.49,2025-10-01,94.49
Jawa Tengah,11,2025,11,November,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,7622974.0,94.49,2025-11-01,94.49
Jawa Tengah,11,2025,12,Desember,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,198798541479.0,50833529221.0,120.06,2025-12-01,120.06
Jawa Tengah,11,2023,1,Januari,3,Pajak Daerah,23030410851337.0,1399921706847.0,6.08,2023-01-01,6.08
Jawa Tengah,11,2023,2,Februari,3,Pajak Daerah,23030410851337.0,1348503048246.0,11.93,2023-02-01,11.93
Jawa Tengah,11,2023,3,Maret,3,Pajak Daerah,23030410851337.0,1627908544437.0,19.0,2023-03-01,19.0
Jawa Tengah,11,2023,4,April,3,Pajak Daerah,23030410851337.0,2375481277845.0,29.32,2023-04-01,29.32
Jawa Tengah,11,2023,5,Mei,3,Pajak Daerah,23030410851337.0,0.0,29.32,2023-05-01,29.32
Jawa Tengah,11,2023,6,Juni,3,Pajak Daerah,23030410851337.0,1534030561383.0,35.98,2023-06-01,35.98
Jawa Tengah,11,2023,7,Juli,3,Pajak Daerah,23030410851337.0,2246283802867.0,45.73,2023-07-01,45.73
Jawa Tengah,11,2023,8,Agustus,3,Pajak Daerah,23030410851337.0,1741914855139.0,53.29,2023-08-01,53.29
Jawa Tengah,11,2023,9,September,3,Pajak Daerah,23030410851337.0,1790970155949.0,61.07,2023-09-01,61.07
Jawa Tengah,11,2023,10,Oktober,3,Pajak Daerah,23030410851337.0,2095771057346.0,70.17,2023-10-01,70.17
Jawa Tengah,11,2023,11,November,3,Pajak Daerah,23030410851337.0,1523947193504.0,76.79,2023-11-01,76.79
Jawa Tengah,11,2023,12,Desember,3,Pajak Daerah,23030410851337.0,2230447690634.0,86.47,2023-12-01,86.47
Jawa Tengah,11,2024,1,Januari,3,Pajak Daerah,23814988955308.0,1476999080308.0,6.2,2024-01-01,6.2
Jawa Tengah,11,2024,2,Februari,3,Pajak Daerah,23814988955308.0,1284441141498.0,11.6,2024-02-01,11.6
Jawa Tengah,11,2024,3,Maret,3,Pajak Daerah,23814988955308.0,1563863788522.0,18.16,2024-03-01,18.16
Jawa Tengah,11,2024,4,April,3,Pajak Daerah,23814988955308.0,2553400062177.0,28.88,2024-04-01,28.88
Jawa Tengah,11,2024,5,Mei,3,Pajak Daerah,23814988955308.0,1721832179549.0,36.11,2024-05-01,36.11
Jawa Tengah,11,2024,6,Juni,3,Pajak Daerah,23814988955308.0,1589148705656.0,42.79,2024-06-01,42.79
Jawa Tengah,11,2024,7,Juli,3,Pajak Daerah,23814988955308.0,2408195330197.0,52.9,2024-07-01,52.9
Jawa Tengah,11,2024,8,Agustus,3,Pajak Daerah,23814988955308.0,1871734126529.0,60.76,2024-08-01,60.76
Jawa Tengah,11,2024,9,September,3,Pajak Daerah,23814988955308.0,1892855540642.0,68.71,2024-09-01,68.71
Jawa Tengah,11,2024,10,Oktober,3,Pajak Daerah,23814988955308.0,2321375090385.0,78.45,2024-10-01,78.45
Jawa Tengah,11,2024,11,November,3,Pajak Daerah,23814988955308.0,1505924164081.0,84.78,2024-11-01,84.78
Jawa Tengah,11,2024,12,Desember,3,Pajak Daerah,23814988955308.0,2255267656881.0,94.25,2024-12-01,94.25
Jawa Tengah,11,2025,1,Januari,3,Pajak Daerah,24594023030192.0,1267963631495.0,5.16,2025-01-01,5.16
Jawa Tengah,11,2025,2,Februari,3,Pajak Daerah,24594023030192.0,1298891311945.0,10.44,2025-02-01,10.44
Jawa Tengah,11,2025,3,Maret,3,Pajak Daerah,24594023030192.0,1599724806739.0,16.94,2025-03-01,16.94
